booking_id,room,start_date,end_date,request_id,prefix_room,bookings_days,client_name,room_type,request_type,adults,childrens,total_occupancy,price_day,capacity,total_price,overcrowded
8335,S149,2016-02-11,2016-02-14,4010,S,3,Dr. Alex Bins,conference_room_small,wedding,19,30,49,80,15,240,1
8336,S150,2016-02-11,2016-02-14,4010,S,3,Dr. Alex Bins,conference_room_small,wedding,19,30,49,80,15,240,1
8337,S151,2016-02-11,2016-02-14,4010,S,3,Dr. Alex Bins,conference_room_small,wedding,19,30,49,80,15,240,1
8338,N151,2016-03-18,2016-03-26,4011,N,8,Angelic Hintz,normal_room,holiday,1,2,3,80,1,640,1
8339,N152,2016-03-18,2016-03-26,4011,N,8,Angelic Hintz,normal_room,holiday,1,2,3,80,1,640,1
8340,N153,2016-03-18,2016-03-26,4011,N,8,Angelic Hintz,normal_room,holiday,1,2,3,80,1,640,1
8341,S118,2016-02-08,2016-02-13,4012,S,5,Annis Skiles,conference_room_small,party,17,31,48,80,15,400,1
8342,S119,2016-02-08,2016-02-13,4012,S,5,Annis Skiles,conference_room_small,party,17,31,48,80,15,400,1
8343,S120,2016-02-08,2016-02-13,4012,S,5,Annis Skiles,conference_room_small,party,17,31,48,80,15,400,1
8344,S121,2016-02-08,2016-02-13,4012,S,5,Annis Skiles,conference_room_small,party,17,31,48,80,15,400,1
8345,X61,2016-03-02,2016-03-04,4014,X,2,Tatsuo Gottlieb I,deluxe_room,business,4,2,6,150,3,300,1
8346,X64,2016-03-02,2016-03-04,4014,X,2,Tatsuo Gottlieb I,deluxe_room,business,4,2,6,150,3,300,1
8347,D65,2016-01-05,2016-01-09,4015,D,4,Mr. Terrill Hilpert DVM,double_room,holiday,2,5,7,100,3,400,1
8348,D66,2016-01-05,2016-01-09,4015,D,4,Mr. Terrill Hilpert DVM,double_room,holiday,2,5,7,100,3,400,1
8349,D67,2016-01-05,2016-01-09,4015,D,4,Mr. Terrill Hilpert DVM,double_room,holiday,2,5,7,100,3,400,1
8350,L27,2016-02-04,2016-02-05,4016,L,1,Anna Jerde,conference_room_large,party,44,0,44,150,50,150,0
8351,D13,2016-03-10,2016-03-12,4017,D,2,Levern Lebsack,double_room,holiday,2,0,2,100,3,200,0
8352,S51,2016-02-20,2016-02-25,4018,S,5,Lolita Crist,conference_room_small,wedding,19,26,45,80,15,400,1
8353,S52,2016-02-20,2016-02-25,4018,S,5,Lolita Crist,conference_room_small,wedding,19,26,45,80,15,400,1
8354,S76,2016-02-20,2016-02-25,4018,S,5,Lolita Crist,conference_room_small,wedding,19,26,45,80,15,400,1
8355,X40,2016-03-16,2016-03-18,4019,X,2,Dr. Auguste Towne II,deluxe_room,holiday,3,1,4,150,3,300,1
8356,X41,2016-03-16,2016-03-18,4019,X,2,Dr. Auguste Towne II,deluxe_room,holiday,3,1,4,150,3,300,1
8357,N128,2016-03-03,2016-03-06,4020,N,3,Zora Lemke PhD,normal_room,business,1,0,1,80,1,240,0
8358,S164,2016-03-23,2016-03-30,4021,S,7,Mr. Paul Wehner,conference_room_small,conference,23,0,23,80,15,560,1
8359,S165,2016-03-23,2016-03-30,4021,S,7,Mr. Paul Wehner,conference_room_small,conference,23,0,23,80,15,560,1
8360,N190,2016-03-08,2016-03-12,4022,N,4,Georgene Nitzsche,normal_room,holiday,1,5,6,80,1,320,1
8361,N191,2016-03-08,2016-03-12,4022,N,4,Georgene Nitzsche,normal_room,holiday,1,5,6,80,1,320,1
8362,N192,2016-03-08,2016-03-12,4022,N,4,Georgene Nitzsche,normal_room,holiday,1,5,6,80,1,320,1
8363,N193,2016-03-08,2016-03-12,4022,N,4,Georgene Nitzsche,normal_room,holiday,1,5,6,80,1,320,1
8364,N194,2016-03-08,2016-03-12,4022,N,4,Georgene Nitzsche,normal_room,holiday,1,5,6,80,1,320,1
8365,N195,2016-03-08,2016-03-12,4022,N,4,Georgene Nitzsche,normal_room,holiday,1,5,6,80,1,320,1
8366,D52,2016-03-01,2016-03-11,4023,D,10,Janyce Lemke,double_room,holiday,4,3,7,100,3,1000,1
8367,D53,2016-03-01,2016-03-11,4023,D,10,Janyce Lemke,double_room,holiday,4,3,7,100,3,1000,1
8368,D54,2016-03-01,2016-03-11,4023,D,10,Janyce Lemke,double_room,holiday,4,3,7,100,3,1000,1
8369,L14,2016-01-05,2016-01-06,4024,L,1,Carley Huels,conference_room_large,conference,23,0,23,150,50,150,0
8370,N101,2016-02-24,2016-02-26,4025,N,2,Danette Legros,normal_room,business,3,0,3,80,1,160,1
8371,N102,2016-02-24,2016-02-26,4025,N,2,Danette Legros,normal_room,business,3,0,3,80,1,160,1
8372,N103,2016-02-24,2016-02-26,4025,N,2,Danette Legros,normal_room,business,3,0,3,80,1,160,1
8373,N133,2016-01-11,2016-01-17,4026,N,6,Leaner Mosciski,normal_room,business,4,0,4,80,1,480,1
8374,N134,2016-01-11,2016-01-17,4026,N,6,Leaner Mosciski,normal_room,business,4,0,4,80,1,480,1
8375,N135,2016-01-11,2016-01-17,4026,N,6,Leaner Mosciski,normal_room,business,4,0,4,80,1,480,1
8376,N136,2016-01-11,2016-01-17,4026,N,6,Leaner Mosciski,normal_room,business,4,0,4,80,1,480,1
8377,D60,2016-02-01,2016-02-06,4027,D,5,Dr. Curtiss Kuhlman,double_room,business,3,1,4,100,3,500,1
8378,D67,2016-02-01,2016-02-06,4027,D,5,Dr. Curtiss Kuhlman,double_room,business,3,1,4,100,3,500,1
8379,N75,2016-01-07,2016-01-11,4028,N,4,Dezzie Green DVM,normal_room,holiday,1,1,2,80,1,320,1
8380,N76,2016-01-07,2016-01-11,4028,N,4,Dezzie Green DVM,normal_room,holiday,1,1,2,80,1,320,1
8381,D26,2016-02-27,2016-03-01,4029,D,3,Mrs. Fae Leannon,double_room,business,4,0,4,100,3,300,1
8382,D27,2016-02-27,2016-03-01,4029,D,3,Mrs. Fae Leannon,double_room,business,4,0,4,100,3,300,1
8383,X43,2016-03-04,2016-03-15,4030,X,11,Maury Hoeger,deluxe_room,business,2,1,3,150,3,1650,0
8384,L1,2016-01-22,2016-01-23,4031,L,1,Leia Becker,conference_room_large,party,28,35,63,150,50,150,1
8385,L9,2016-01-22,2016-01-23,4031,L,1,Leia Becker,conference_room_large,party,28,35,63,150,50,150,1
8386,D66,2016-03-16,2016-03-31,4032,D,15,Frederica Abernathy DVM,double_room,business,1,0,1,100,3,1500,0
8387,N110,2016-01-14,2016-01-17,4033,N,3,Aliyah Wilderman MD,normal_room,holiday,2,1,3,80,1,240,1
8388,N111,2016-01-14,2016-01-17,4033,N,3,Aliyah Wilderman MD,normal_room,holiday,2,1,3,80,1,240,1
8389,N112,2016-01-14,2016-01-17,4033,N,3,Aliyah Wilderman MD,normal_room,holiday,2,1,3,80,1,240,1
8390,X44,2016-03-06,2016-03-11,4034,X,5,Cortez Carroll,deluxe_room,holiday,2,0,2,150,3,750,0
8391,S86,2016-03-20,2016-03-22,4035,S,2,Dr. Unnamed Howell,conference_room_small,party,28,23,51,80,15,160,1
8392,S87,2016-03-20,2016-03-22,4035,S,2,Dr. Unnamed Howell,conference_room_small,party,28,23,51,80,15,160,1
8393,S101,2016-03-20,2016-03-22,4035,S,2,Dr. Unnamed Howell,conference_room_small,party,28,23,51,80,15,160,1
8394,S102,2016-03-20,2016-03-22,4035,S,2,Dr. Unnamed Howell,conference_room_small,party,28,23,51,80,15,160,1
8395,S129,2016-01-15,2016-01-17,4036,S,2,Myer Jakubowski,conference_room_small,wedding,22,0,22,80,15,160,1
8396,S130,2016-01-15,2016-01-17,4036,S,2,Myer Jakubowski,conference_room_small,wedding,22,0,22,80,15,160,1
8397,X61,2016-01-26,2016-01-30,4037,X,4,Dr. Shepherd Durgan,deluxe_room,holiday,4,1,5,150,3,600,1
8398,X63,2016-01-26,2016-01-30,4037,X,4,Dr. Shepherd Durgan,deluxe_room,holiday,4,1,5,150,3,600,1
8399,L49,2016-02-07,2016-02-11,4038,L,4,Brice Schroeder,conference_room_large,party,33,33,66,150,50,600,1
8400,L50,2016-02-07,2016-02-11,4038,L,4,Brice Schroeder,conference_room_large,party,33,33,66,150,50,600,1
8401,D65,2016-02-24,2016-03-02,4039,D,7,Marley Ryan,double_room,holiday,4,2,6,100,3,700,1
8402,D66,2016-02-24,2016-03-02,4039,D,7,Marley Ryan,double_room,holiday,4,2,6,100,3,700,1
8403,D60,2016-02-18,2016-02-23,4040,D,5,Ishaan Bergnaum,double_room,business,1,0,1,100,3,500,0
8404,D27,2016-03-16,2016-03-18,4041,D,2,Mr. Francisco Emmerich,double_room,holiday,1,0,1,100,3,200,0
8405,D55,2016-01-21,2016-01-27,4042,D,6,Alfredo Dare,double_room,business,3,0,3,100,3,600,0
8406,S93,2016-03-28,2016-03-31,4043,S,3,Candida Dare,conference_room_small,wedding,14,41,55,80,15,240,1
8407,S94,2016-03-28,2016-03-31,4043,S,3,Candida Dare,conference_room_small,wedding,14,41,55,80,15,240,1
8408,S95,2016-03-28,2016-03-31,4043,S,3,Candida Dare,conference_room_small,wedding,14,41,55,80,15,240,1
8409,S100,2016-03-28,2016-03-31,4043,S,3,Candida Dare,conference_room_small,wedding,14,41,55,80,15,240,1
8410,X58,2016-03-22,2016-03-26,4044,X,4,Casandra Towne PhD,deluxe_room,holiday,3,1,4,150,3,600,1
8411,X59,2016-03-22,2016-03-26,4044,X,4,Casandra Towne PhD,deluxe_room,holiday,3,1,4,150,3,600,1
8412,X60,2016-01-30,2016-02-01,4045,X,2,Dr. Lea Yost,deluxe_room,holiday,6,0,6,150,3,300,1
8413,X61,2016-01-30,2016-02-01,4045,X,2,Dr. Lea Yost,deluxe_room,holiday,6,0,6,150,3,300,1
8414,X54,2016-01-09,2016-01-14,4046,X,5,Dr. Kaye Schulist,deluxe_room,holiday,5,0,5,150,3,750,1
8415,X55,2016-01-09,2016-01-14,4046,X,5,Dr. Kaye Schulist,deluxe_room,holiday,5,0,5,150,3,750,1
8416,X56,2016-01-07,2016-01-15,4047,X,8,Corda Harvey,deluxe_room,business,2,0,2,150,3,1200,0
8417,L46,2016-01-09,2016-01-16,4048,L,7,Valentin Johnston,conference_room_large,wedding,19,27,46,150,50,1050,0
8418,X45,2016-03-05,2016-03-08,4050,X,3,Armin Durgan Jr.,deluxe_room,business,1,0,1,150,3,450,0
8419,X26,2016-02-11,2016-02-14,4051,X,3,Mr. Kieth Herman Jr.,deluxe_room,holiday,2,2,4,150,3,450,1
8420,X28,2016-02-11,2016-02-14,4051,X,3,Mr. Kieth Herman Jr.,deluxe_room,holiday,2,2,4,150,3,450,1
8421,D28,2016-03-11,2016-03-17,4052,D,6,Nicolle Labadie,double_room,holiday,4,0,4,100,3,600,1
8422,D29,2016-03-11,2016-03-17,4052,D,6,Nicolle Labadie,double_room,holiday,4,0,4,100,3,600,1
8423,L41,2016-03-13,2016-03-15,4053,L,2,Jabez Wisoky,conference_room_large,wedding,26,32,58,150,50,300,1
8424,L42,2016-03-13,2016-03-15,4053,L,2,Jabez Wisoky,conference_room_large,wedding,26,32,58,150,50,300,1
8425,S98,2016-01-30,2016-02-02,4054,S,3,Trinity Hermann,conference_room_small,wedding,32,24,56,80,15,240,1
8426,S99,2016-01-30,2016-02-02,4054,S,3,Trinity Hermann,conference_room_small,wedding,32,24,56,80,15,240,1
8427,S100,2016-01-30,2016-02-02,4054,S,3,Trinity Hermann,conference_room_small,wedding,32,24,56,80,15,240,1
8428,S101,2016-01-30,2016-02-02,4054,S,3,Trinity Hermann,conference_room_small,wedding,32,24,56,80,15,240,1
8429,D50,2016-01-04,2016-01-08,4055,D,4,Marrion Abernathy,double_room,business,6,0,6,100,3,400,1
8430,D51,2016-01-04,2016-01-08,4055,D,4,Marrion Abernathy,double_room,business,6,0,6,100,3,400,1
8431,D59,2016-01-25,2016-01-31,4056,D,6,Clytie Aufderhar,double_room,holiday,1,0,1,100,3,600,0
8432,D53,2016-03-30,2016-04-03,4057,D,4,Edmond Cronin,double_room,business,1,0,1,100,3,400,0
8433,N154,2016-03-21,2016-03-24,4058,N,3,Lafayette Zboncak,normal_room,business,1,0,1,80,1,240,0
8434,L28,2016-02-01,2016-02-05,4059,L,4,Tristan D'Amore III,conference_room_large,wedding,13,37,50,150,50,600,0
8435,S120,2016-03-13,2016-03-19,4060,S,6,Ermina Yundt,conference_room_small,wedding,31,23,54,80,15,480,1
8436,S121,2016-03-13,2016-03-19,4060,S,6,Ermina Yundt,conference_room_small,wedding,31,23,54,80,15,480,1
8437,S122,2016-03-13,2016-03-19,4060,S,6,Ermina Yundt,conference_room_small,wedding,31,23,54,80,15,480,1
8438,S123,2016-03-13,2016-03-19,4060,S,6,Ermina Yundt,conference_room_small,wedding,31,23,54,80,15,480,1
8439,X40,2016-02-14,2016-02-15,4061,X,1,Deeann Hoppe,deluxe_room,business,3,0,3,150,3,150,0
8440,X73,2016-03-10,2016-03-12,4062,X,2,Miss Gloria Smitham MD,deluxe_room,holiday,3,2,5,150,3,300,1
8441,X74,2016-03-10,2016-03-12,4062,X,2,Miss Gloria Smitham MD,deluxe_room,holiday,3,2,5,150,3,300,1
8442,N112,2016-03-30,2016-04-02,4063,N,3,Eloisa Schowalter,normal_room,business,1,2,3,80,1,240,1
8443,N113,2016-03-30,2016-04-02,4063,N,3,Eloisa Schowalter,normal_room,business,1,2,3,80,1,240,1
8444,N114,2016-03-30,2016-04-02,4063,N,3,Eloisa Schowalter,normal_room,business,1,2,3,80,1,240,1
8445,S109,2016-01-21,2016-01-30,4064,S,9,Malorie Stoltenberg,conference_room_small,party,42,7,49,80,15,720,1
8446,S110,2016-01-21,2016-01-30,4064,S,9,Malorie Stoltenberg,conference_room_small,party,42,7,49,80,15,720,1
8447,S111,2016-01-21,2016-01-30,4064,S,9,Malorie Stoltenberg,conference_room_small,party,42,7,49,80,15,720,1
8448,S112,2016-01-21,2016-01-30,4064,S,9,Malorie Stoltenberg,conference_room_small,party,42,7,49,80,15,720,1
8449,D15,2016-01-25,2016-01-26,4065,D,1,Mr. Marley Stroman I,double_room,business,2,0,2,100,3,100,0
8450,D30,2016-02-02,2016-02-03,4066,D,1,Reggie Kuhlman,double_room,holiday,3,0,3,100,3,100,0
8451,N89,2016-02-17,2016-02-18,4067,N,1,Dr. Javonte Durgan II,normal_room,holiday,1,0,1,80,1,80,0
8452,D67,2016-03-21,2016-03-29,4068,D,8,Dr. Jarrad Romaguera DVM,double_room,holiday,1,0,1,100,3,800,0
8453,N171,2016-03-25,2016-03-27,4069,N,2,Darcy Sipes,normal_room,holiday,4,0,4,80,1,160,1
8454,N172,2016-03-25,2016-03-27,4069,N,2,Darcy Sipes,normal_room,holiday,4,0,4,80,1,160,1
8455,N173,2016-03-25,2016-03-27,4069,N,2,Darcy Sipes,normal_room,holiday,4,0,4,80,1,160,1
8456,N174,2016-03-25,2016-03-27,4069,N,2,Darcy Sipes,normal_room,holiday,4,0,4,80,1,160,1
8457,D33,2016-02-27,2016-02-29,4070,D,2,Hortencia Bruen,double_room,holiday,3,1,4,100,3,200,1
8458,D34,2016-02-27,2016-02-29,4070,D,2,Hortencia Bruen,double_room,holiday,3,1,4,100,3,200,1
8459,S102,2016-01-20,2016-01-23,4071,S,3,Ms. Babette Bins,conference_room_small,party,23,16,39,80,15,240,1
8460,S104,2016-01-20,2016-01-23,4071,S,3,Ms. Babette Bins,conference_room_small,party,23,16,39,80,15,240,1
8461,S105,2016-01-20,2016-01-23,4071,S,3,Ms. Babette Bins,conference_room_small,party,23,16,39,80,15,240,1
8462,L50,2016-03-24,2016-03-25,4072,L,1,Hardie Lowe,conference_room_large,wedding,27,13,40,150,50,150,0
8463,D72,2016-01-25,2016-02-03,4073,D,9,Fount Schneider,double_room,business,1,2,3,100,3,900,0
8464,S175,2016-03-24,2016-03-29,4074,S,5,Ah DuBuque,conference_room_small,party,31,14,45,80,15,400,1
8465,S176,2016-03-24,2016-03-29,4074,S,5,Ah DuBuque,conference_room_small,party,31,14,45,80,15,400,1
8466,S192,2016-03-24,2016-03-29,4074,S,5,Ah DuBuque,conference_room_small,party,31,14,45,80,15,400,1
8467,S62,2016-03-17,2016-03-22,4075,S,5,Miss Lucia Schinner,conference_room_small,wedding,29,41,70,80,15,400,1
8468,S65,2016-03-17,2016-03-22,4075,S,5,Miss Lucia Schinner,conference_room_small,wedding,29,41,70,80,15,400,1
8469,S66,2016-03-17,2016-03-22,4075,S,5,Miss Lucia Schinner,conference_room_small,wedding,29,41,70,80,15,400,1
8470,S67,2016-03-17,2016-03-22,4075,S,5,Miss Lucia Schinner,conference_room_small,wedding,29,41,70,80,15,400,1
8471,S68,2016-03-17,2016-03-22,4075,S,5,Miss Lucia Schinner,conference_room_small,wedding,29,41,70,80,15,400,1
8472,L54,2016-01-16,2016-01-17,4076,L,1,Dr. Connie Schultz PhD,conference_room_large,conference,27,0,27,150,50,150,0
8473,L43,2016-02-23,2016-02-26,4077,L,3,Clair Goodwin,conference_room_large,conference,29,0,29,150,50,450,0
8474,L29,2016-02-01,2016-02-05,4078,L,4,Alberto Runolfsson,conference_room_large,wedding,29,33,62,150,50,600,1
8475,L35,2016-02-01,2016-02-05,4078,L,4,Alberto Runolfsson,conference_room_large,wedding,29,33,62,150,50,600,1
8476,X57,2016-01-10,2016-01-13,4079,X,3,Dr. Raquel Kunde,deluxe_room,holiday,5,4,9,150,3,450,1
8477,X58,2016-01-10,2016-01-13,4079,X,3,Dr. Raquel Kunde,deluxe_room,holiday,5,4,9,150,3,450,1
8478,X59,2016-01-10,2016-01-13,4079,X,3,Dr. Raquel Kunde,deluxe_room,holiday,5,4,9,150,3,450,1
8479,N137,2016-01-11,2016-01-17,4080,N,6,Eldora Beatty,normal_room,holiday,3,1,4,80,1,480,1
8480,N138,2016-01-11,2016-01-17,4080,N,6,Eldora Beatty,normal_room,holiday,3,1,4,80,1,480,1
8481,N139,2016-01-11,2016-01-17,4080,N,6,Eldora Beatty,normal_room,holiday,3,1,4,80,1,480,1
8482,N140,2016-01-11,2016-01-17,4080,N,6,Eldora Beatty,normal_room,holiday,3,1,4,80,1,480,1
8483,N136,2016-03-09,2016-03-11,4081,N,2,Dr. Olena Gleichner DDS,normal_room,business,1,0,1,80,1,160,0
8484,D41,2016-01-20,2016-01-23,4082,D,3,Twyla Klein,double_room,business,1,1,2,100,3,300,0
8485,D27,2016-01-06,2016-01-11,4083,D,5,Ms. Melissa Turner,double_room,business,3,0,3,100,3,500,0
8486,L58,2016-03-07,2016-03-08,4084,L,1,Mattye Runolfsson,conference_room_large,wedding,22,26,48,150,50,150,0
8487,L49,2016-03-15,2016-03-26,4085,L,11,Mrs. Lesly Kutch,conference_room_large,party,30,15,45,150,50,1650,0
8488,S82,2016-03-29,2016-04-08,4086,S,10,Charline Hand,conference_room_small,conference,32,0,32,80,15,800,1
8489,S83,2016-03-29,2016-04-08,4086,S,10,Charline Hand,conference_room_small,conference,32,0,32,80,15,800,1
8490,S84,2016-03-29,2016-04-08,4086,S,10,Charline Hand,conference_room_small,conference,32,0,32,80,15,800,1
8491,D49,2016-01-08,2016-01-15,4087,D,7,Ota Feil,double_room,holiday,3,1,4,100,3,700,1
8492,D50,2016-01-08,2016-01-15,4087,D,7,Ota Feil,double_room,holiday,3,1,4,100,3,700,1
8493,L16,2016-01-25,2016-01-26,4088,L,1,Gilmer Ledner,conference_room_large,conference,33,0,33,150,50,150,0
8494,N155,2016-03-23,2016-03-27,4089,N,4,Dora Anderson MD,normal_room,holiday,3,0,3,80,1,320,1
8495,N156,2016-03-23,2016-03-27,4089,N,4,Dora Anderson MD,normal_room,holiday,3,0,3,80,1,320,1
8496,N157,2016-03-23,2016-03-27,4089,N,4,Dora Anderson MD,normal_room,holiday,3,0,3,80,1,320,1
8497,D50,2016-02-15,2016-02-23,4090,D,8,Amber Pfeffer,double_room,holiday,4,0,4,100,3,800,1
8498,D51,2016-02-15,2016-02-23,4090,D,8,Amber Pfeffer,double_room,holiday,4,0,4,100,3,800,1
8499,L3,2016-02-10,2016-02-11,4091,L,1,Blanchard Schmeler,conference_room_large,conference,13,0,13,150,50,150,0
8500,X40,2016-02-13,2016-02-14,4092,X,1,Kyra Kozey,deluxe_room,holiday,1,5,6,150,3,150,1
8501,X44,2016-02-13,2016-02-14,4092,X,1,Kyra Kozey,deluxe_room,holiday,1,5,6,150,3,150,1
8502,L25,2016-03-09,2016-03-13,4093,L,4,Callum Gulgowski Jr.,conference_room_large,wedding,20,47,67,150,50,600,1
8503,L26,2016-03-09,2016-03-13,4093,L,4,Callum Gulgowski Jr.,conference_room_large,wedding,20,47,67,150,50,600,1
8504,X47,2016-01-05,2016-01-10,4094,X,5,Brian Deckow,deluxe_room,business,4,0,4,150,3,750,1
8505,X48,2016-01-05,2016-01-10,4094,X,5,Brian Deckow,deluxe_room,business,4,0,4,150,3,750,1
8506,N142,2016-01-07,2016-01-10,4095,N,3,Trent Macejkovic,normal_room,holiday,3,0,3,80,1,240,1
8507,N143,2016-01-07,2016-01-10,4095,N,3,Trent Macejkovic,normal_room,holiday,3,0,3,80,1,240,1
8508,N144,2016-01-07,2016-01-10,4095,N,3,Trent Macejkovic,normal_room,holiday,3,0,3,80,1,240,1
8509,S69,2016-01-04,2016-01-09,4096,S,5,Dr. Jayvion Feeney,conference_room_small,wedding,17,26,43,80,15,400,1
8510,S70,2016-01-04,2016-01-09,4096,S,5,Dr. Jayvion Feeney,conference_room_small,wedding,17,26,43,80,15,400,1
8511,S71,2016-01-04,2016-01-09,4096,S,5,Dr. Jayvion Feeney,conference_room_small,wedding,17,26,43,80,15,400,1
8512,L59,2016-03-02,2016-03-08,4098,L,6,Ms. Carolina Rau,conference_room_large,conference,30,0,30,150,50,900,0
8513,X46,2016-03-07,2016-03-17,4099,X,10,Lissa Orn,deluxe_room,holiday,1,1,2,150,3,1500,0
8514,N170,2016-03-12,2016-03-17,4101,N,5,Ms. Colette Pacocha MD,normal_room,business,1,1,2,80,1,400,1
8515,N171,2016-03-12,2016-03-17,4101,N,5,Ms. Colette Pacocha MD,normal_room,business,1,1,2,80,1,400,1
8516,N171,2016-01-24,2016-02-04,4102,N,11,Ephraim Wilkinson,normal_room,business,3,0,3,80,1,880,1
8517,N172,2016-01-24,2016-02-04,4102,N,11,Ephraim Wilkinson,normal_room,business,3,0,3,80,1,880,1
8518,N173,2016-01-24,2016-02-04,4102,N,11,Ephraim Wilkinson,normal_room,business,3,0,3,80,1,880,1
8519,N73,2016-02-19,2016-02-21,4103,N,2,Daxton Friesen III,normal_room,business,3,0,3,80,1,160,1
8520,N74,2016-02-19,2016-02-21,4103,N,2,Daxton Friesen III,normal_room,business,3,0,3,80,1,160,1
8521,N75,2016-02-19,2016-02-21,4103,N,2,Daxton Friesen III,normal_room,business,3,0,3,80,1,160,1
8522,L55,2016-02-23,2016-02-25,4104,L,2,Leighton Abshire,conference_room_large,wedding,21,18,39,150,50,300,0
8523,S71,2016-01-24,2016-01-25,4105,S,1,Kiefer Zieme,conference_room_small,conference,26,0,26,80,15,80,1
8524,S72,2016-01-24,2016-01-25,4105,S,1,Kiefer Zieme,conference_room_small,conference,26,0,26,80,15,80,1
8525,D28,2016-03-18,2016-03-21,4106,D,3,Hollis Wilderman MD,double_room,holiday,4,0,4,100,3,300,1
8526,D29,2016-03-18,2016-03-21,4106,D,3,Hollis Wilderman MD,double_room,holiday,4,0,4,100,3,300,1
8527,X9,2016-01-01,2016-01-03,4107,X,2,Mrs. Janis Mann DDS,deluxe_room,business,1,0,1,150,3,300,0
8528,D23,2016-03-12,2016-03-14,4108,D,2,Preston Kreiger,double_room,holiday,5,3,8,100,3,200,1
8529,D27,2016-03-12,2016-03-14,4108,D,2,Preston Kreiger,double_room,holiday,5,3,8,100,3,200,1
8530,D30,2016-03-12,2016-03-14,4108,D,2,Preston Kreiger,double_room,holiday,5,3,8,100,3,200,1
8531,L51,2016-02-06,2016-02-10,4109,L,4,Bee Barrows,conference_room_large,party,17,26,43,150,50,600,0
8532,D52,2016-03-26,2016-03-30,4110,D,4,Verena Tromp DVM,double_room,business,5,0,5,100,3,400,1
8533,D54,2016-03-26,2016-03-30,4110,D,4,Verena Tromp DVM,double_room,business,5,0,5,100,3,400,1
8534,N104,2016-02-19,2016-03-01,4111,N,11,Miner Pollich I,normal_room,business,2,0,2,80,1,880,1
8535,N105,2016-02-19,2016-03-01,4111,N,11,Miner Pollich I,normal_room,business,2,0,2,80,1,880,1
8536,N174,2016-01-30,2016-02-03,4112,N,4,Hilah Parisian,normal_room,business,2,0,2,80,1,320,1
8537,N175,2016-01-30,2016-02-03,4112,N,4,Hilah Parisian,normal_room,business,2,0,2,80,1,320,1
8538,X59,2016-01-13,2016-01-17,4113,X,4,Briley Monahan PhD,deluxe_room,business,2,0,2,150,3,600,0
8539,X70,2016-01-14,2016-01-22,4115,X,8,Celeste Howell,deluxe_room,holiday,5,0,5,150,3,1200,1
8540,X74,2016-01-14,2016-01-22,4115,X,8,Celeste Howell,deluxe_room,holiday,5,0,5,150,3,1200,1
8541,N196,2016-03-08,2016-03-11,4116,N,3,Ms. Maud Cassin,normal_room,business,2,0,2,80,1,240,1
8542,N197,2016-03-08,2016-03-11,4116,N,3,Ms. Maud Cassin,normal_room,business,2,0,2,80,1,240,1
8543,L6,2016-03-27,2016-03-29,4117,L,2,Karim Schumm III,conference_room_large,conference,20,0,20,150,50,300,0
8544,S122,2016-02-08,2016-02-11,4118,S,3,Rogelio Barrows,conference_room_small,wedding,14,26,40,80,15,240,1
8545,S123,2016-02-08,2016-02-11,4118,S,3,Rogelio Barrows,conference_room_small,wedding,14,26,40,80,15,240,1
8546,S124,2016-02-08,2016-02-11,4118,S,3,Rogelio Barrows,conference_room_small,wedding,14,26,40,80,15,240,1
8547,L51,2016-03-24,2016-03-28,4119,L,4,Latifah Hauck,conference_room_large,wedding,38,32,70,150,50,600,1
8548,L62,2016-03-24,2016-03-28,4119,L,4,Latifah Hauck,conference_room_large,wedding,38,32,70,150,50,600,1
8549,N110,2016-02-20,2016-02-22,4120,N,2,Lamar Rolfson IV,normal_room,business,1,2,3,80,1,160,1
8550,N111,2016-02-20,2016-02-22,4120,N,2,Lamar Rolfson IV,normal_room,business,1,2,3,80,1,160,1
8551,N119,2016-02-20,2016-02-22,4120,N,2,Lamar Rolfson IV,normal_room,business,1,2,3,80,1,160,1
8552,X47,2016-02-11,2016-02-14,4121,X,3,Adam Bartell,deluxe_room,business,1,0,1,150,3,450,0
8553,N125,2016-01-24,2016-01-30,4122,N,6,Yazmin Jones,normal_room,holiday,4,3,7,80,1,480,1
8554,N126,2016-01-24,2016-01-30,4122,N,6,Yazmin Jones,normal_room,holiday,4,3,7,80,1,480,1
8555,N127,2016-01-24,2016-01-30,4122,N,6,Yazmin Jones,normal_room,holiday,4,3,7,80,1,480,1
8556,N128,2016-01-24,2016-01-30,4122,N,6,Yazmin Jones,normal_room,holiday,4,3,7,80,1,480,1
8557,N129,2016-01-24,2016-01-30,4122,N,6,Yazmin Jones,normal_room,holiday,4,3,7,80,1,480,1
